"Book page",/books/practical-php-testing/practical-php-testing-patterns-55,"Practical PHP Testing Patterns: Transaction Rollback Teardown"
Article,/articles/4-rules-simple-design,"The 4 rules of simple design"
"Book page",/books/practical-php-testing-patterns/practical-php-testing-patterns-4,"Practical PHP Testing Patterns: Dependency Injection"
Article,/articles/bleeding-edge-javascript,"Bleeding edge JavaScript for object orientation"
Article,/articles/php-uml-generation-live-object,"PHP UML generation from a live object graph"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-54,"Practical PHP Testing Patterns: Table Truncation Teardown"
Article,/articles/gang-four-patterns-everyday,"The Gang of Four patterns as everyday objects"
Article,/articles/mockery-review,"A Mockery review"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-53,"Practical PHP Testing Patterns: Stored Procedure Test"
Article,/articles/classical-inheritance,"Classical inheritance in JavaScript"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-52,"Practical PHP Testing Patterns: Database Sandbox"
Article,/articles/all-you-want-know-about-web,"All you want to know about Web Storage"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-51,"Practical PHP Testing Patterns: Test Helper"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-48,"Practical PHP Testing Patterns: Testcase Class per Feature"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-50,"Practical PHP Testing Patterns: Testcase Superclass"
Article,/articles/exploring-tdd-javascript-small,"Exploring TDD in JavaScript with a small kata"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-49,"Practical PHP Testing Patterns: Testcase Class per Fixture"
Article,/articles/git-rebase,"Linear trees with Git rebase"
Article,/articles/websockets-5-minutes,"WebSockets in 5 minutes"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-47,"Practical PHP Testing Patterns: Testcase Class Per Class"
Article,/articles/we-cannot-avoid-testing,"We cannot avoid testing JavaScript anymore"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-46,"Practical PHP Testing Patterns: Parameterized Test"
Article,/articles/measures-programming,"The measures of programming"
Poll,/polls/dont-publish-next-week-which,"Which PHP framework would you use today for a brand new application?"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-45,"Practical PHP Testing Patterns: Test Utility Method"
Article,/articles/http-your-wrench,"HTTP is your wrench"
"Book page",/books/practical-php-testing-patterns/practical-php-testing-patterns-3,"Practical PHP Testing Patterns: Named Test Suite"
Article,/articles/struts-vs-zend-framework,"Struts vs. Zend Framework"
Article,/articles/php-frameworks-poll-results,"The PHP frameworks poll results"
Article,/articles/what-firefox-4-means-web,"What Firefox 4 means to web developers?"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-43,"Practical PHP Testing Patterns: Test-Specific Subclass"
Article,/articles/how-enrich-lawyers,"How to enrich lawyers"
Article,/articles/web-workers-responsive,"Web Workers, for a responsive JavaScript application"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-42,"Practical PHP Testing Patterns: Hard-Coded Test Double"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-41,"Practical PHP Testing Patterns: Configurable Test Double"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-40," Practical PHP Testing Patterns: Fake Object"
Article,/articles/table-free-css-layouts-10,"Table-free CSS layouts in 10 minutes"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-39," Practical PHP Testing Patterns: Mock Object"
Article,/articles/eliminating-duplication,"Eliminating duplication"
Article,/articles/github-web-application-twitter,"GitHub is a web application, Twitter is not (yet)"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-38,"Practical PHP Testing Patterns: Test Spy"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-37,"Practical PHP Testing Patterns: Test Stub"
Article,/articles/programmer-cloud,"A programmer on the cloud"
Article,/articles/what-you-must-know-about-php,"What you must know about PHP errors to avoid scratching your forehead when something goes wrong"
"Book page",/books/practical-php-testing-patterns/practical-php-testing-patterns-2,"Practical PHP Testing Patterns: Test Double"
Article,/articles/solid-packag-err-namespaces,"SOLID for packag... err, namespaces"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-35,"Practical PHP Testing Patterns: Implicit Teardown"
Article,/articles/how-remove-getters-and-setters,"How to remove getters and setters"
Article,/articles/why-ruby-monkey-patching,"Why Ruby&#039;s monkey patching is better than land mines...wait, what?"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-34,"Practical PHP Testing Patterns: In-Line Teardown"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-33,"Practical PHP Testing Patterns: Automated Teardown"
Article,/articles/can-you-use-php-without,"Can you use PHP without frameworks nowadays?"
Article,/articles/do-not-fear-command-line,"Do not fear the command line"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-32,"Practical PHP Testing Patterns: Garbage-Collected Teardown"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-31,"Practical PHP Testing Patterns: Unfinished Test Assertion"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-30,"Practical PHP Testing Patterns: Guard Assertion"
Article,/articles/behavior-driven-development-0,"Behavior-Driven Development in PHP with Behat"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-29,"Practical PHP Testing Patterns: Delta Assertion"
Poll,/polls/touch-typing-mandatory,"Is touch typing mandatory?"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-28,"Practical PHP Testing Patterns: Custom Assertion"
Article,/articles/where-has-xhtml-gone,"Where has XHTML gone?"
Article,/articles/practical-php-testing-patterns,"Practical PHP Testing Patterns: Behavior Verification"
Article,/articles/pagerank-5-minutes,"PageRank in 5 minutes"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-27,"Practical PHP Testing Patterns: State Verification"
Article,/articles/5-things-php-envies-java,"5 things that PHP envies Java for"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-26,"Practical PHP Testing Patterns: Chained Tests"
Article,/articles/why-twitter-not-rss,"Why Twitter is not an RSS replacement"
Article,/articles/small-infographic,"An humble infographic on methodologies"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-25,"Practical PHP Testing Patterns: Setup Decorator"
Article,/articles/tdd-algorithms,"TDD for algorithms: the state of the art"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-24,"Practical PHP Testing Patterns: Suite Fixture Setup"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-23,"Practical PHP Testing Patterns: Lazy Setup"
"Book page",/books/practical-php-testing-patterns/practical-php-testing-patterns-1,"Practical PHP Testing Patterns: Prebuilt Fixture"
Story,/news/practical-php-patterns,"Practical PHP Patterns: Mediator"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-21,"Practical PHP Testing Patterns: Implicit Setup"
Article,/articles/these-are-not-buzzwords-youre,"These are not the buzzwords you&#039;re looking for"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-20,"Practical PHP Testing Patterns: Creation Method"
Article,/articles/reuse-your-closures-functors,"Reuse your closures with functors"
Article,/articles/couchdb-javascript,"CouchDB from JavaScript"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-19,"Practical PHP Testing Patterns: Delegated Setup"
"Book page",/books/practical-php-testing-patterns/practical-php-testing-patterns-0,"Practical PHP Testing Patterns: Inline Setup"
Article,/articles/what-cooking-can-teach,"What cooking can teach to a software developer"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-17,"Practical PHP Testing Patterns: Test Discovery"
Article,/articles/sitting-couch,"Sitting on the couch"
Article,/articles/client-applications-ajax-solr,"Client applications with Ajax Solr: JavaScript vs. servlets"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-16,"Practical PHP Testing Patterns: Test Suite"
Article,/articles/real-life-closures-examples,"Real-life closures examples ...for real"
Article,/articles/technical-investment-or,"Technical Investment, or quality vs. time"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-15,"Practical PHP Testing Patterns: Testcase Object"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-14,"Practical PHP Testing Patterns: Test Runner"
Article,/articles/zendlocale-win,"Zend_Locale for the win"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-13,"Practical PHP Testing Patterns: Testcase Class"
Article,/articles/double-dispatch-next-best,"Double Dispatch: the next best thing with respect to Dependency Injection"
Article,/articles/meaningless-docblocks,"Meaningless docblocks considered harmful"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-12,"Practical PHP Testing Patterns: Assertion Message"
"Book page",/books/practical-php-testing-patterns/practical-php-testing-patterns,"Practical PHP Testing Patterns: Test Method"
Article,/articles/zendvalidate-win,"Zend_Validate for the win"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-11,"Practical PHP Testing Patterns: Assertion Method"
Article,/articles/date-and-time-php-5,"Date and time in PHP 5"
Article,/articles/zendglossary,Zend_Glossary
"Book page",/books/practical-php-testing/practical-php-testing-patterns-10,"Practical PHP Testing Patterns: Four Phase Test"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-8,"Practical PHP Testing Patterns: Layer Test"
Article,/articles/best-tools-writing-uml,"The best tools for writing UML diagrams"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-7,"Practical PHP Testing Patterns: Back Door Manipulation"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-6,"Practical PHP Testing Patterns: Shared Fixture"
Article,/articles/lego-bricks,"It&#039;s just like putting LEGO bricks together... Or not?"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-5,"Practical PHP Testing Patterns: Fresh Fixture"
"Book page",/articles/practical-php-patterns-class,"Practical PHP Patterns: Class Table Inheritance"
Article,/articles/dark-side-lean,"The Dark Side of Lean"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-4,"Practical PHP Testing Patterns: Standard Fixture"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-3,"Practical PHP Testing Patterns: Minimal Fixture"
Article,/articles/doctrine-1-doctrine-2,"From Doctrine 1 to Doctrine 2"
Article,/articles/5-features-php,"5 features of PHP that seem hacks, but save your life"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-2,"Practical PHP Testing Patterns: Test Automation Framework"
Article,/articles/primitive-obsession,"Primitive Obsession"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-1,"Practical PHP Testing Patterns: Data-Driven Test"
"Book page",/books/practical-php-testing/practical-php-testing-patterns-0,"Practical PHP Testing Patterns: Scripted Test"
Article,/articles/invest-user-stories,"INVEST in user stories"
Article,/articles/what-we-dont-need-object,"What we don&#039;t need in object-oriented programming"
Image,/resources/images/phpunit-output,"PHPUnit output"
Article,/articles/you-dont-have-always-stare,"You don&#039;t have to always stare at a screen"
"Book page",/books/practical-php-testing/practical-php-testing-patterns,"Practical PHP Testing Patterns: Recorded Test"
"Book page",/books/practical-php-patterns/practical-php-patterns-server,"Practical PHP Patterns: Server Session State"
"Book page",/books/practical-php-patterns-1,"Practical PHP Patterns: Optimistic Offline Lock"
"Book page",/books/practical-php-patterns/practical-php-patterns-client,"Practical PHP Patterns: Client Session State"
"Book page",/books/practical-php-patterns-0,"Practical PHP Patterns: Application Controller"
"Book page",/books/practical-php-testing-patterns,"Practical PHP Testing Patterns"
Article,/articles/must-know-color-theory,"The must-know of color theory"
"Book page",/books/practical-php-patterns/basic/practical-php-patterns-record,"Practical PHP Patterns: Record Set"
"Book page",/books/practical-php-patterns/basic/practical-php-patterns-service,"Practical PHP Patterns: Service Stub"
"Book page",/books/practical-php-patterns/basic/practical-php-patterns-plugin,"Practical PHP Patterns: Plugin"
Article,/articles/paint-canvas-van-gogh,"Paint on a canvas like Van Gogh"
Article,/articles/what-you-need-know-about-your,"What you need to know about your version control system"
"Book page",/books/practical-php-patterns/basic/practical-php-patterns-special,"Practical PHP Patterns: Special Case"
Image,/resources/images/usb-flash-drive-and-lighter,"USB Flash drive and lighter"
Article,/articles/how-set-pomodoro-technique,"How to set up the Pomodoro Technique in your office"
"Book page",/books/practical-php-patterns/basic/practical-php-patterns-money,"Practical PHP Patterns: Money"
Article,/articles/php-paradigms-poll-results-oop,"The PHP paradigms poll results: OOP wins"
Poll,/polls/what-paradigm-should-php,"What paradigm should PHP applications embrace?"
"Book page",/books/practical-php-patterns/basic/practical-php-patterns-value,"Practical PHP Patterns: Value Object"
Article,/articles/css-refactoring,"CSS refactoring"
"Book page",/books/practical-php-patterns/basic/practical-php-patterns-0,"Practical PHP Patterns: Registry"
Article,/articles/phpunit-35-easier-asserting,"PHPUnit 3.5: easier asserting and mocking"
Article,/articles/why-pomodoro-helps-you-getting,"Why a Pomodoro helps you getting in the zone"
"Book page",/books/practical-php-patterns/basic/practical-php-patterns-layer,"Practical PHP Patterns: Layer Supertype"
Article,/articles/subversion-git-morning,"From Subversion to Git in a morning"
Article,/articles/graceful-degradation-dead,"Is graceful degradation dead?"
"Book page",/books/practical-php-patterns/basic/practical-php-patterns,"Practical PHP Patterns: Separated Interface"
"Book page",/books/practical-php-patterns/basic/practical-php-patterns-mapper,"Practical PHP Patterns: Mapper"
"Book page",/books/practical-php-patterns/basic/dnp-practical-php-patterns,"Practical PHP Patterns: Gateway"
"Book page",/books/practical-php-patterns/session/practical-php-patterns,"Practical PHP Patterns: Database Session State"
Article,/articles/selenium-not-panacea,"Selenium is not a panacea"
"Book page",/books/practical-php-patterns/basic,Basic
"Book page",/books/practical-php-patterns/domain-logic,"Domain Logic"
"Book page",/books/practical-php-patterns/session-state,"Session State"
Article,/articles/different-kinds-testing,"The different kinds of testing"
Article,/articles/netbeans-vs-vim-php,"NetBeans vs. Vim for PHP development"
Article,/articles/native-jquery-animations,"Native jQuery animations"
"Book page",/books/practical-php/practical-php-patterns-0,"Practical PHP Patterns: Implicit Lock"
Article,/articles/wonders-input-tag-html-5,"The wonders of the input tag in HTML 5"
"Book page",/books/practical-php-patterns/practical-php-patterns-coarse,"Practical PHP Patterns: Coarse Grained Lock"
"Book page",/books/practical-php-patterns/practical-php-patterns-13,"Practical PHP Patterns: Pessimistic Offline Lock"
Article,/articles/charsets,"The shortest guide to character sets you&#039;ll ever read"
"Book page",/books/practical-php-patterns/concurrency,Concurrency
Article,/articles/buzzword-glossary,"The buzzword glossary"
"Book page",/books/practical-php-patterns/practical-php-patterns-remote,"Practical PHP Patterns: Remote Facade"
"Book page",/books/practical-php-patterns/distribution-patterns,"Distribution patterns"
Article,/articles/webml-overcoming-uml-web,"WebML: overcoming UML for web applications"
Article,/articles/10-html-tags-which-are-not,"10 HTML tags which are not used as often as they deserve"
Article,/articles/php-inclusions,"PHP inclusions"
"Book page",/books/practical-php-patterns/web/practical-php-patterns-two,"Practical PHP Patterns: Two Step View"
Article,/articles/dojo-primer,"A Dojo primer"
"Book page",/books/practical-php-patterns/practical-php-patterns-10,"Practical PHP Patterns: Transform View"
Article,/articles/firebug-beautiful,"Firebug is beautiful"
Article,/articles/jsp-are-more-templates,"JSP are more than templates"
Article,/articles/exceptional-javascript,"Exceptional JavaScript"
"Book page",/books/practical-php-patterns/practical-php-patterns-9,"Practical PHP Patterns: Template View"
"Book page",/books/practical-php-patterns/practical-php-patterns-front,"Practical PHP Patterns: Front Controller"
Article,/articles/all-you-have-know-about,"The absolute minimum you&#039;ll ever have to know about session persistence on the web"
Article,/articles/web-applications-enterprise,"Web applications as enterprise software"
"Book page",/books/practical-php-patterns/practical-php-patterns-page,"Practical PHP Patterns: Page Controller"
"Book page",/books/practical-php-patterns/web-presentation,"Web Presentation"
"Book page",/books/practical-php-patterns/practical-php-patterns-8,"Practical PHP Patterns: Repository"
"Book page",/books/practical-php-patterns/practical-php-patterns-query,"Practical PHP Patterns: Query Object"
Article,/articles/software-engineering-rail,"Software engineering in the rail system"
"Book page",/books/practical-php-patterns/practical-php-patterns-7,"Practical PHP Patterns: Metadata Mapping"
"Book page",/books/practical-php-patterns/object-relational-metadata,"Object-Relational Metadata"
Article,/articles/web-mvc-java,"Web MVC in Java (without frameworks)"
"Book page",/books/practical-php-patterns/practical-php-patterns-6,"Practical PHP Patterns: Inheritance Mapping"
"Book page",/books/practical-php-patterns/practical-php-patterns-5,"Practical PHP Patterns: Concrete Table Inheritance"
Article,/articles/lower-your-bar-test-driven,"Lower your bar in Test-Driven Development"
Article,/articles/refactoring-breakthrough,"The refactoring breakthrough on a CoffeeMachine"
"Book page",/books/practical-php-patterns/practical-php-patterns-single,"Practical PHP Patterns: Single Table Inheritance"
Article,/articles/testing-web-applications,"Testing web applications with Selenium"
"Book page",/books/practical-php-patterns/practical-php-patterns-4,"Practical PHP Patterns: Serialized LOB"
"Book page",/books/practical-php-patterns/practical-php-patterns-3,"Practical PHP Patterns: Embedded Value"
"Book page",/books/practical-php-patterns/practical-php-patterns-2,"Practical PHP Patterns: Dependent Mapping"
Article,/articles/death-buzzwords,"Death by buzzwords"
"Book page",/books/practical-php-patterns/practical-php-patterns-1,"Practical PHP Patterns: Association Table"
Article,/articles/css3-pseudo-classes,"CSS3 pseudo-classes"
Article,/articles/writing-user-stories-web,"Writing user stories for web applications"
"Book page",/books/practical-php-patterns/practical-php-patterns-foreign,"Practical PHP Patterns: Foreign Key Mapping"
Article,/articles/osgi-and-servlets-can-work,"OSGi and servlets can work together"
"Book page",/books/practical-php-patterns/practical-php-patterns-0,"Practical PHP Patterns: Identity Field"
"Book page",/books/practical-php-patterns/object-relational-structure,"Object-Relational Structure"
Article,/articles/yahoo-query-language,"Yahoo! Query Language"
"Book page",/books/practical-php-patterns/practical-php-patterns-lazy,"Practical PHP Patterns: Lazy Loading"
"Book page",/books/practical-php-patterns/practical-php-patterns,"Practical PHP Patterns: Identity Map"
Article,/articles/zendtest-acceptance-tdd,"Zend_Test for Acceptance TDD"
"Book page",/books/practical-php-patterns-unit,"Practical PHP Patterns: Unit of Work"
"Book page",/books/practical-php-patterns/object-relational-behavior,"Object-Relational Behavior"
"Book page",/books/practical-php-patterns/practical-php-patterns-data,"Practical PHP Patterns: Data Mapper"
"Book page",/books/practical-php-patterns/practical-php-patterns-active,"Practical PHP Patterns: Active Record"
"Book page",/books/practical-php-patterns/practical-php-patterns-row,"Practical PHP Patterns: Row Data Gateway"
Article,/articles/php-and-ruby-rails,"PHP 2.x frameworks and Ruby on Rails"
Article,/articles/evolution-programmer,"Evolution of a programmer"
"Book page",/books/practical-php-patterns-table,"Practical PHP Patterns: Table Data Gateway"
"Book page",/books/practical-php-patterns/data-source,"Data Source"
"Book page",/books/practical-php-patterns/practical-php-patterns-service,"Practical PHP Patterns: Service Layer"
Article,/articles/synchronization-php,"Synchronization in PHP"
"Book page",/books/practical-php-patterns/practical-php-patterns-table,"Practical PHP Patterns: Table Module"
Article,/articles/vim-php-developers,"Vim for PHP development"
"Book page",/books/practical-php-patterns/practical-php-patterns-domain,"Practical PHP Patterns: Domain Model"
"Book page",/books/dont-publish-transaction,"Practical PHP Patterns: Transaction Script"
"Book page",/books/practical-php-patterns,"Practical PHP Patterns"
Story,/news/java-versus-php,"Java versus PHP"
Article,/articles/dont-publish-complete-guide,"The guide to configuration of PHP applications"
Article,/articles/model-view-controller-pattern,"The Model-View-Controller pattern in PHP"
Story,/news/http-verbs-php,"HTTP verbs in PHP"
Story,/news/class-design-checklist,"The class design checklist"
Story,/news/domain-driven-design-review,"Domain-Driven Design Review"
Story,/news/graphical-tips-average-coder,"Graphical tips for the average coder"
Story,/news/how-i-learned-stop-worrying,"How I learned to stop worrying and love new words"
Article,/articles/tdd-checklist-red-green,"The TDD Checklist (Red-Green-Refactor in Detail)"
Story,/news/introducing-nakedphp-01,"Introducing NakedPhp 0.1"
Story,/news/contributing-open-source,"Contributing to open source projects"
Story,/news/how-improved-hardware-changed,"How improved hardware changed programming"
Story,/news/acceptance-test-driven,"Acceptance Test-Driven Development"
Story,/news/why-im-leaving-subversion-git,"Why I&#039;m leaving Subversion for Git"
Story,/news/practical-php-patterns-memento,"Practical PHP Patterns: Memento"
